zip,state_abbrev,county_code
04547,me,013
04548,me,023
04551,me,015
04553,me,015
04554,me,015
04555,me,015
04556,me,015
04558,me,015
04562,me,023
04563,me,013
04564,me,015
04565,me,023
04568,me,015
04570,me,015
04571,me,015
04572,me,013
04572,me,015
04573,me,015
04574,me,027
04574,me,013
04575,me,015
04576,me,015
04578,me,015
04579,me,023
04605,me,009
04606,me,029
04607,me,009
04609,me,009
04611,me,029
04612,me,009
04613,me,009
04614,me,009
04616,me,009
04617,me,009
04619,me,029
04622,me,009
04622,me,029
04623,me,029
04624,me,009
04625,me,009
04626,me,029
04627,me,009
04628,me,029
04629,me,009
04630,me,029
04631,me,029
04634,me,009
04635,me,009
04637,me,029
04640,me,009
04642,me,009
04643,me,029
04644,me,009
04645,me,013
04646,me,009
04648,me,029
04649,me,029
04650,me,009
04652,me,029
04653,me,009
04654,me,029
04655,me,029
04657,me,029
04658,me,029
04660,me,009
04662,me,009
04664,me,009
04666,me,029
04667,me,029
04668,me,029
04669,me,009
04671,me,029
04672,me,009
04673,me,009
04674,me,009
04675,me,009
04676,me,009
04677,me,009
04679,me,009
04680,me,029
04681,me,009
04683,me,009
04684,me,009
04685,me,009
04686,me,029
04691,me,029
04693,me,009
04694,me,029
04730,me,003
04732,me,003
04733,me,019
04733,me,003
04734,me,003
04735,me,003
04736,me,003
04737,me,003
04738,me,003
04739,me,003
04740,me,003
04742,me,003
04743,me,003
04744,me,003
04745,me,003
04746,me,003
04747,me,003
04750,me,003
04751,me,003
04756,me,003
04757,me,003
04758,me,003
04760,me,003
04761,me,003
04762,me,003
04763,me,003
04764,me,003
04765,me,019
04766,me,003
04768,me,003
04769,me,003
04772,me,003
04773,me,003
04774,me,003
04775,me,003
04776,me,003
04777,me,019
04777,me,003
04779,me,003
04780,me,003
04781,me,003
04783,me,003
04785,me,003
04786,me,003
04787,me,003
04841,me,013
04843,me,013
04847,me,013
04848,me,027
04849,me,027
04850,me,027
04851,me,013
04852,me,015
04853,me,013
04854,me,013
04855,me,013
04856,me,013
04858,me,013
04859,me,013
04860,me,013
04861,me,013
04862,me,015
04862,me,013
04863,me,013
04864,me,015
04864,me,013
04865,me,013
04901,me,011
04903,me,011
04910,me,011
04911,me,025
04912,me,025
04915,me,027
04917,me,011
04918,me,011
04920,me,025
04921,me,027
04921,me,019
04922,me,027
04923,me,025
04924,me,025
04925,me,025
04926,me,011
04927,me,011
04927,me,025
04928,me,019
04929,me,025
04930,me,021
04930,me,019
04930,me,025
04932,me,019
04933,me,019
04935,me,011
04936,me,007
04937,me,025
04937,me,011
04938,me,007
04938,me,025
04939,me,019
04940,me,007
04941,me,027
04942,me,025
04942,me,021
04943,me,025
04944,me,025
04945,me,025
04947,me,007
04949,me,027
04949,me,013
04950,me,025
04951,me,027
04952,me,027
04953,me,019
04954,me,025
04955,me,007
04955,me,025
04956,me,007
04957,me,025
04958,me,025
04961,me,025
04961,me,007
04962,me,011
04963,me,011
04964,me,007
04965,me,025
04966,me,007
04967,me,025
04969,me,019
04970,me,007
04971,me,025
04973,me,027
04974,me,027
04975,me,025
04976,me,025
04978,me,025
04979,me,025
04981,me,027
04982,me,007
04983,me,007
04984,me,007
04985,me,025
04986,me,027
04987,me,027
04988,me,027
04988,me,011
04989,me,011
04992,me,007
05001,vt,027
05009,vt,027
05030,vt,027
05031,vt,027
05032,vt,027
05032,vt,017
05033,vt,017
05034,vt,027
05035,vt,027
05036,vt,017
05037,vt,027
05038,vt,017
05039,vt,017
05040,vt,017
05041,vt,017
05042,vt,005
05043,vt,017
05045,vt,017
05046,vt,005
05046,vt,017
05047,vt,027
05048,vt,027
05049,vt,027
05050,vt,005
05051,vt,017
05052,vt,027
05053,vt,027
05054,vt,017
05055,vt,027
05056,vt,027
05058,vt,017
05059,vt,027
05060,vt,023
05060,vt,027
05060,vt,017
05061,vt,017
05061,vt,027
05062,vt,027
05065,vt,027
05065,vt,017
05067,vt,027
05068,vt,017
05068,vt,027
05069,vt,005
05069,vt,017
05070,vt,027
05070,vt,017
05071,vt,027
05072,vt,017
05073,vt,027
05074,vt,017
05075,vt,017
05076,vt,017
05077,vt,017
05079,vt,017
05081,vt,005
05081,vt,017
05083,vt,017
05084,vt,027
05085,vt,017
05086,vt,017
05088,vt,027
05089,vt,027
05091,vt,027
05101,vt,025
05141,vt,025
05142,vt,027
05143,vt,027
05143,vt,025
05146,vt,025
05148,vt,027
05148,vt,025
05148,vt,003
05149,vt,027
05150,vt,027
05151,vt,027
05152,vt,003
05153,vt,027
05154,vt,025
05155,vt,025
05155,vt,003
05156,vt,027
05156,vt,025
05158,vt,025
05159,vt,025
05161,vt,003
05161,vt,027
05201,vt,003
05201,vt,025
05250,vt,003
05251,vt,003
05251,vt,021
05252,vt,003
05253,vt,003
05253,vt,021
05254,vt,003
05255,vt,003
05257,vt,003
05260,vt,003
05261,vt,003
05262,vt,003
05301,vt,025
05340,vt,003
05341,vt,025
05342,vt,025
05343,vt,003
05343,vt,025
05344,vt,025
05345,vt,025
05346,vt,025
05350,vt,025
05350,vt,003
05351,vt,025
05352,vt,003
05353,vt,025
05354,vt,025
05355,vt,025
05356,vt,025
05357,vt,025
05358,vt,025
05359,vt,025
05360,vt,025
05361,vt,025
05362,vt,025
05363,vt,003
05363,vt,025
05401,vt,007
05402,vt,007
05403,vt,007
05404,vt,007
05405,vt,007
05406,vt,007
05407,vt,007
05408,vt,007
05439,vt,007
05440,vt,013
05441,vt,011
05442,vt,015
05443,vt,001
05444,vt,011
05444,vt,015
05445,vt,001
05445,vt,007
05446,vt,007
05447,vt,011
05448,vt,011
05449,vt,007
05450,vt,011
05451,vt,007
05452,vt,007
05453,vt,007
05454,vt,011
05454,vt,007
05455,vt,011
05456,vt,001
05457,vt,011
05458,vt,013
05459,vt,011
05460,vt,011
05461,vt,001
05461,vt,007
05462,vt,001
05462,vt,007
05463,vt,013
05464,vt,011
05464,vt,015
05465,vt,007
05466,vt,007
05468,vt,011
05468,vt,007
05469,vt,001
05470,vt,011
05471,vt,019
05471,vt,011
05472,vt,001
05473,vt,001
05474,vt,013
05476,vt,019
05476,vt,011
05477,vt,007
05478,vt,011
05478,vt,007
05479,vt,011
05481,vt,011
05482,vt,007
05483,vt,011
05485,vt,011
05486,vt,013
05487,vt,007
05487,vt,001
05488,vt,011
05489,vt,007
05489,vt,015
05490,vt,007
05491,vt,001
05492,vt,015
05494,vt,007
05495,vt,007
05501,ma,009
05601,vt,023
05602,vt,023
05603,vt,023
05604,vt,023
05609,vt,023
05620,vt,023
05633,vt,023
05640,vt,023
05641,vt,023
05641,vt,017
05647,vt,023
05647,vt,005
05648,vt,023
05649,vt,017
05649,vt,023
05650,vt,023
05651,vt,023
05652,vt,015
05653,vt,015
05654,vt,023
05654,vt,017
05655,vt,015
05656,vt,015
05657,vt,015
05658,vt,023
05658,vt,005
05660,vt,023
05661,vt,015
05662,vt,015
05663,vt,023
05663,vt,017
05664,vt,023
05665,vt,015
05666,vt,023
05667,vt,023
05669,vt,001
05669,vt,017
05669,vt,023
05670,vt,023
05671,vt,023
05672,vt,015
05673,vt,023
05674,vt,023
05675,vt,017
05676,vt,007
05676,vt,023
05677,vt,023
05678,vt,023
05679,vt,017
05680,vt,019
05680,vt,005
05680,vt,023
05680,vt,015
05681,vt,023
05682,vt,023
05701,vt,021
05702,vt,021
05730,vt,021
05731,vt,021
05732,vt,021
05733,vt,001
05733,vt,021
05734,vt,001
05735,vt,021
05736,vt,021
05737,vt,021
05738,vt,021
05739,vt,021
05740,vt,001
05741,vt,021
05742,vt,021
05743,vt,021
05744,vt,021
05745,vt,021
05746,vt,027
05747,vt,001
05748,vt,001
05750,vt,021
05751,vt,021
05753,vt,001
05757,vt,021
05758,vt,021
05758,vt,027
05759,vt,021
05760,vt,021
05760,vt,001
05761,vt,003
05761,vt,021
05762,vt,021
05762,vt,027
05763,vt,021
05764,vt,021
05765,vt,021
05766,vt,001
05767,vt,021
05767,vt,027
05767,vt,001
05768,vt,003
05769,vt,001
05770,vt,001
05772,vt,027
05772,vt,021
05773,vt,021
05774,vt,021
05775,vt,021
05775,vt,003
05776,vt,003
05777,vt,021
05778,vt,021
05778,vt,001
05819,vt,009
05819,vt,005
05820,vt,019
05821,vt,005
05822,vt,019
05823,vt,019
05824,vt,009
05824,vt,005
05825,vt,019
05826,vt,015
05826,vt,019
05827,vt,019
05828,vt,005
05829,vt,019
05830,vt,019
05832,vt,005
05833,vt,019
05836,vt,019
05836,vt,005
05837,vt,009
05837,vt,005
05838,vt,005
05839,vt,019
05839,vt,005
05840,vt,009
05841,vt,005
05841,vt,019
05842,vt,019
05842,vt,005
05843,vt,019
05843,vt,023
05843,vt,005
05843,vt,015
05845,vt,019
05846,vt,009
05846,vt,019
05847,vt,019
05848,vt,005
05849,vt,005
05850,vt,005
05851,vt,005
05853,vt,019
05855,vt,019
05857,vt,019
05858,vt,009
05859,vt,019
05860,vt,019
05861,vt,005
05862,vt,005
05863,vt,005
05866,vt,005
05867,vt,005
05868,vt,019
05871,vt,009
05871,vt,019
05871,vt,005
05872,vt,019
05873,vt,023
05873,vt,005
05874,vt,019
05875,vt,019
05901,vt,009
05902,vt,009
05903,vt,009
05904,vt,009
05905,vt,009
05906,vt,009
05907,vt,009
06001,ct,003
06002,ct,003
06006,ct,003
06010,ct,005
06010,ct,003
06011,ct,003
06013,ct,003
06016,ct,003
06018,ct,005
06019,ct,003
06020,ct,003
06021,ct,005
06022,ct,003
06023,ct,007
06023,ct,003
06024,ct,005
06025,ct,003
06026,ct,003
06027,ct,003
06028,ct,003
06029,ct,013
06029,ct,003
06030,ct,003
06031,ct,005
06032,ct,003
06033,ct,003
06034,ct,003
06035,ct,003
06037,ct,009
06037,ct,003
06039,ct,005
06040,ct,003
06041,ct,003
06042,ct,003
06042,ct,013
06043,ct,003
06043,ct,013
06045,ct,003
06050,ct,003
06051,ct,003
06052,ct,003
06053,ct,003
06057,ct,005
06058,ct,005
06059,ct,005
06060,ct,003
06061,ct,005
06062,ct,003
06063,ct,005
06064,ct,003
06065,ct,005
06065,ct,003
06066,ct,003
06066,ct,013
06067,ct,003
06068,ct,005
06069,ct,005
06070,ct,003
06071,ct,013
06071,ct,003
06072,ct,013
06073,ct,003
06073,ct,007
06074,ct,003
06074,ct,013
06075,ct,013
06076,ct,013
06077,ct,013
06078,ct,003
06079,ct,005
06080,ct,003
06081,ct,003
06082,ct,013
06082,ct,003
06083,ct,003
06084,ct,013
06085,ct,003
06088,ct,003
06089,ct,003
06090,ct,003
06091,ct,003
06092,ct,003
06093,ct,003
06095,ct,003
06096,ct,003
06098,ct,005
06101,ct,003
06102,ct,003
06103,ct,003
06105,ct,003
06106,ct,003
06107,ct,003
06108,ct,003
06109,ct,003
06110,ct,003
06111,ct,003
06112,ct,003
06114,ct,003
06115,ct,003
06117,ct,003
06118,ct,003
06119,ct,003
06120,ct,003
06123,ct,003
06126,ct,003
06127,ct,003
06128,ct,003
06129,ct,003
06131,ct,003
06132,ct,003
06133,ct,003
06134,ct,003
06137,ct,003
06138,ct,003
06141,ct,003
06142,ct,003
06143,ct,003
06144,ct,003
06145,ct,003
06146,ct,003
06147,ct,003
06152,ct,003
06153,ct,003
06154,ct,003
06155,ct,003
06156,ct,003
06160,ct,003
06161,ct,003
06167,ct,003
06183,ct,003
06199,ct,003
06226,ct,013
06226,ct,015
06230,ct,015
06231,ct,011
06231,ct,013
06232,ct,013
06233,ct,015
06234,ct,015
06235,ct,015
06235,ct,013
06237,ct,013
06238,ct,013
06239,ct,015
06241,ct,015
06242,ct,013
06242,ct,015
06243,ct,015
06244,ct,015
06246,ct,015
06247,ct,015
06248,ct,013
06248,ct,003
06249,ct,011
06250,ct,013
06250,ct,015
06251,ct,013
06254,ct,011
06255,ct,015
06256,ct,015
06258,ct,015
06259,ct,015
06260,ct,015
06262,ct,015
06263,ct,015
06264,ct,015
06266,ct,015
06267,ct,015
06268,ct,013
06269,ct,013
06277,ct,015
06278,ct,015
06279,ct,013
06279,ct,015
06280,ct,015
06281,ct,015
06282,ct,015
06320,ct,011
06330,ct,015
06330,ct,011
06331,ct,015
06332,ct,015
06333,ct,011
06334,ct,011
06335,ct,011
06336,ct,011
06338,ct,011
06339,ct,011
06340,ct,011
06349,ct,011
06350,ct,011
06351,ct,011
06351,ct,015
06353,ct,011
06354,ct,015
06355,ct,011
06357,ct,011
06359,ct,011
06360,ct,011
06365,ct,011
06370,ct,011
06371,ct,011
06372,ct,011
06373,ct,015
06374,ct,011
06374,ct,015
06375,ct,011
06376,ct,011
06377,ct,015
06378,ct,011
06379,ct,011
06380,ct,011
06382,ct,011
06383,ct,011
06384,ct,011
06384,ct,015
06385,ct,011
06387,ct,015
06388,ct,011
06389,ct,011
06390,ny,103
06401,ct,009
06403,ct,009
06404,ct,001
06405,ct,009
06408,ct,009
06409,ct,007
06410,ct,009
06411,ct,009
06412,ct,007
06413,ct,007
06414,ct,007
06415,ct,007
06415,ct,011
06415,ct,013
06416,ct,007
06417,ct,007
06418,ct,009
06418,ct,001
06419,ct,007
06420,ct,011
06420,ct,007
06422,ct,009
06422,ct,007
06423,ct,007
06424,ct,007
06426,ct,007
06437,ct,009
06438,ct,007
06439,ct,011
06440,ct,001
06441,ct,007
06442,ct,007
06443,ct,009
06444,ct,003
06447,ct,003
06447,ct,013
06450,ct,009
06451,ct,009
06451,ct,003
06455,ct,007
06456,ct,007
06457,ct,007
06459,ct,007
06460,ct,009
06461,ct,009
06467,ct,003
06468,ct,001
06469,ct,007
06470,ct,001
06471,ct,009
06472,ct,009
06473,ct,009
06475,ct,007
06477,ct,009
06478,ct,009
06479,ct,003
06479,ct,009
06480,ct,007
06481,ct,007
06482,ct,001
06483,ct,009
06484,ct,001
06487,ct,009
06488,ct,009
06489,ct,009
06489,ct,003
06491,ct,001
06492,ct,009
06493,ct,009
06494,ct,009
06495,ct,009
06498,ct,007
06501,ct,009
06502,ct,009
06503,ct,009
06504,ct,009
06505,ct,009
06506,ct,009
06507,ct,009
06508,ct,009
06509,ct,009
06510,ct,009
06511,ct,009
06512,ct,009
06513,ct,009
06514,ct,009
06515,ct,009
06516,ct,009
06517,ct,009
06518,ct,009
06519,ct,009
06520,ct,009
06521,ct,009
06524,ct,009
06525,ct,009
06530,ct,009
06531,ct,009
06532,ct,009
06533,ct,009
06534,ct,009
06535,ct,009
06536,ct,009
06537,ct,009
06538,ct,009
06540,ct,009
06601,ct,001
06602,ct,001
06604,ct,001
06605,ct,001
06606,ct,001
06607,ct,001
06608,ct,001
06610,ct,001
06611,ct,001
06612,ct,001
06614,ct,001
06615,ct,001
06673,ct,001
06699,ct,001
06701,ct,009
06702,ct,009
06703,ct,009
06704,ct,009
06705,ct,009
06706,ct,009
06708,ct,005
06708,ct,009
06710,ct,009
06712,ct,009
06716,ct,009
06720,ct,009
06721,ct,009
06722,ct,009
06723,ct,009
06724,ct,009
06749,ct,009
06750,ct,005
06751,ct,005
06752,ct,005
06753,ct,005
06754,ct,005
06755,ct,005
06756,ct,005
06757,ct,005
06758,ct,005
06759,ct,005
06762,ct,009
06763,ct,005
06770,ct,009
06776,ct,005
06777,ct,005
06778,ct,005
06779,ct,005
06779,ct,009
06781,ct,005
06782,ct,005
06783,ct,005
06784,ct,001
06784,ct,005
06785,ct,005
06786,ct,005
06786,ct,003
06787,ct,005
06790,ct,005
06791,ct,005
06791,ct,003
06792,ct,005
06793,ct,005
06794,ct,005
06795,ct,005
06796,ct,005
06798,ct,005
06801,ct,001
06804,ct,005
06804,ct,001
06807,ct,001
06810,ct,001
06811,ct,001
06812,ct,001
06813,ct,001
06820,ct,001
06824,ct,001
06825,ct,001
06828,ct,001
06829,ct,001
06830,ct,001
06831,ct,001
06836,ct,001
06838,ct,001
06840,ct,001
06850,ct,001
06851,ct,001
06852,ct,001
06853,ct,001
06854,ct,001
06855,ct,001
06856,ct,001
06858,ct,001
06870,ct,001
06875,ct,001
06876,ct,001
06877,ct,001
06878,ct,001
06880,ct,001
06881,ct,001
06883,ct,001
06888,ct,001
06890,ct,001
06896,ct,001
06897,ct,001
06901,ct,001
06902,ct,001
06903,ct,001
06904,ct,001
06905,ct,001
06906,ct,001
06907,ct,001
06910,ct,001
06911,ct,001
06912,ct,001
06926,ct,001
07001,nj,023
07002,nj,017
07003,nj,013
07004,nj,013
07005,nj,027
07006,nj,031
07006,nj,013
07007,nj,013
07008,nj,023
07009,nj,013
07010,nj,003
07011,nj,031
07012,nj,031
07013,nj,031
07014,nj,013
07014,nj,031
07015,nj,031
07016,nj,039
07017,nj,013
07018,nj,013
07019,nj,013
07020,nj,003
07021,nj,013
07022,nj,003
07023,nj,039
07024,nj,003
07026,nj,003
07027,nj,039
07028,nj,013
07029,nj,017
07030,nj,017
07031,nj,017
07031,nj,003
07032,nj,017
07032,nj,003
07033,nj,039
07034,nj,027
07035,nj,027
07036,nj,039
07039,nj,013
07040,nj,039
07040,nj,013
07041,nj,013
07042,nj,013
07043,nj,013
07043,nj,031
07044,nj,013
07045,nj,027
07046,nj,027
07047,nj,003
07047,nj,017
07050,nj,013
07051,nj,013
07052,nj,013
07054,nj,027
07055,nj,031
07057,nj,003
07058,nj,027
07059,nj,035
07060,nj,035
07060,nj,039
07061,nj,039
07062,nj,035
07062,nj,039
07063,nj,035
07063,nj,039
07064,nj,023
07065,nj,023
07065,nj,039
07066,nj,039
07067,nj,023
07067,nj,039
07068,nj,013
07069,nj,035
07069,nj,039
07070,nj,003
07071,nj,003
07072,nj,003
07073,nj,003
07074,nj,003
07075,nj,003
07076,nj,035
07076,nj,023
07076,nj,039
07077,nj,023
07078,nj,013
07078,nj,039
07079,nj,013
07080,nj,039
07080,nj,023
07081,nj,039
07082,nj,027
07083,nj,013
07083,nj,039
07086,nj,017
07087,nj,017
07088,nj,039
07088,nj,013
07090,nj,039
07091,nj,039
07092,nj,039
07093,nj,017
07094,nj,017
07095,nj,023
07096,nj,017
07097,nj,017
07099,nj,017
07101,nj,013
07102,nj,013
07103,nj,013
07104,nj,013
07105,nj,013
07106,nj,013
07107,nj,013
07108,nj,013
07109,nj,013
07110,nj,013
07110,nj,031
07111,nj,013
07111,nj,039
07112,nj,013
07114,nj,013
07114,nj,039
07175,nj,013
07201,nj,039
07201,nj,013
07202,nj,039
07203,nj,039
07204,nj,039
07205,nj,013
07205,nj,039
07206,nj,039
07207,nj,039
07208,nj,039
07302,nj,017
07303,nj,017
07304,nj,017
07305,nj,017
07306,nj,017
07307,nj,017
07310,nj,017
07311,nj,017
07399,nj,017
07401,nj,003
07403,nj,027
07403,nj,031
07405,nj,027
07407,nj,003
07410,nj,003
07416,nj,037
07417,nj,003
07418,nj,037
07419,nj,037
07420,nj,031
07421,nj,031
07421,nj,037
07422,nj,037
07423,nj,003
07424,nj,031
07428,nj,037
07430,nj,003
07432,nj,003
07435,nj,031
07435,nj,027
07436,nj,003
07438,nj,027
07438,nj,031
07439,nj,037
07440,nj,027
07442,nj,031
07444,nj,027
07446,nj,003
07450,nj,003
07451,nj,003
07452,nj,003
07456,nj,031
07457,nj,027
07458,nj,003
07460,nj,037
07460,nj,031
07460,nj,027
07461,nj,037
07462,nj,037
07463,nj,003
07465,nj,031
07470,nj,031
07474,nj,031
07480,nj,031
07481,nj,003
07495,nj,003
07501,nj,031
07502,nj,031
07503,nj,031
07504,nj,031
07505,nj,031
07506,nj,003
07506,nj,031
07507,nj,031
07508,nj,031
07509,nj,031
07510,nj,031
07511,nj,031
07512,nj,031
07513,nj,031
07514,nj,031
07522,nj,031
07524,nj,031
07538,nj,031
07543,nj,031
07544,nj,031
07601,nj,003
07602,nj,003
07603,nj,003
07604,nj,003
07605,nj,003
07606,nj,003
07607,nj,003
07608,nj,003
07620,nj,003
07621,nj,003
07624,nj,003
07626,nj,003
07627,nj,003
07628,nj,003
07630,nj,003
07631,nj,003
07632,nj,003
07640,nj,003
07641,nj,003
07642,nj,003
07643,nj,003
07644,nj,003
07645,nj,003
07646,nj,003
07647,nj,003
07648,nj,003
07649,nj,003
07650,nj,003
07652,nj,003
07653,nj,003
07656,nj,003
07657,nj,003
07660,nj,003
07661,nj,003
07662,nj,003
07663,nj,003
07666,nj,003
07670,nj,003
07675,nj,003
07676,nj,003
07677,nj,003
07699,nj,003
07701,nj,025
07702,nj,025
07704,nj,025
07710,nj,025
07711,nj,025
07712,nj,025
07716,nj,025
07717,nj,025
07718,nj,025
07719,nj,025
07720,nj,025
07721,nj,023
07721,nj,025
07722,nj,025
07723,nj,025
07724,nj,025
07726,nj,025
07726,nj,023
07727,nj,025
07728,nj,029
07728,nj,025
07730,nj,025
07731,nj,025
07731,nj,029
07732,nj,025
07733,nj,025
07734,nj,025
07735,nj,025
07735,nj,023
07737,nj,025
07738,nj,025
07739,nj,025
07740,nj,025
07746,nj,025
07747,nj,025
07747,nj,023
07748,nj,025
07750,nj,025
07751,nj,023
07751,nj,025
07752,nj,025
07753,nj,025
07754,nj,025
07755,nj,025
07756,nj,025
07757,nj,025
07758,nj,025
07760,nj,025
07762,nj,025
07763,nj,025
07764,nj,025
07765,nj,025
07799,nj,025
07801,nj,027
07802,nj,027
07803,nj,027
07806,nj,027
07820,nj,041
07821,nj,037
07821,nj,041
07822,nj,037
07823,nj,041
07825,nj,041
07825,nj,037
07826,nj,037
07827,nj,037
07828,nj,041
07828,nj,027
07830,nj,019
07830,nj,027
07831,nj,019
07832,nj,037
07832,nj,041
07833,nj,041
07834,nj,027
07836,nj,027
07837,nj,037
07838,nj,041
07839,nj,037
07840,nj,041
07840,nj,027
07842,nj,027
07843,nj,037
07844,nj,041
07845,nj,027
07846,nj,041
07847,nj,027
07848,nj,037
07849,nj,027
07849,nj,037
07850,nj,027
07851,nj,037
07852,nj,027
07853,nj,027
07855,nj,037
07856,nj,027
07857,nj,027
07857,nj,037
07860,nj,037
07860,nj,041
07863,nj,041
07865,nj,019
07865,nj,041
07865,nj,027
07866,nj,027
07869,nj,027
07870,nj,027
07871,nj,037
07874,nj,037
07874,nj,041
07875,nj,037
07876,nj,027
07877,nj,037
07878,nj,027
07879,nj,037
07880,nj,041
07882,nj,041
07882,nj,019
07885,nj,027
07890,nj,037
07901,nj,039
07902,nj,039
07920,nj,027
07920,nj,035
07921,nj,035
07922,nj,035
07922,nj,039
07924,nj,027
07924,nj,035
07926,nj,027
07927,nj,027
07928,nj,039
07928,nj,027
07930,nj,027
07931,nj,035
07931,nj,027
07932,nj,027
07933,nj,027
07934,nj,035
07934,nj,027
07935,nj,027
07936,nj,027
07938,nj,035
07939,nj,035
07940,nj,027
07945,nj,027
07946,nj,027
07950,nj,027
07960,nj,027
07961,nj,027
07962,nj,027
07963,nj,027
07970,nj,027
07974,nj,039
07976,nj,027
07977,nj,035
07978,nj,035
07979,nj,019
07980,nj,027
07981,nj,027
08001,nj,033
08002,nj,007
08003,nj,007
08004,nj,007
08005,nj,029
08006,nj,029
08007,nj,007
08008,nj,029
08009,nj,007
08010,nj,005
08011,nj,005
08012,nj,007
08012,nj,015
08014,nj,015
08015,nj,005
08016,nj,005
08018,nj,007
08019,nj,005
08020,nj,015
08021,nj,007
08022,nj,005
08023,nj,033
08025,nj,015
08026,nj,007
08027,nj,015
08028,nj,015
08029,nj,007
08030,nj,007
08031,nj,007
08032,nj,015
08033,nj,007
08034,nj,007
08035,nj,007
08036,nj,005
08037,nj,001
08037,nj,007
08038,nj,033
08039,nj,015
08041,nj,005
08042,nj,005
08043,nj,007
08043,nj,005
08045,nj,007
08046,nj,005
08048,nj,005
08049,nj,007
08050,nj,029
08051,nj,015
08052,nj,007
08052,nj,005
08053,nj,007
08053,nj,005
08054,nj,005
08055,nj,005
08056,nj,015
08057,nj,005
08059,nj,007
08060,nj,005
08061,nj,015
08062,nj,015
08063,nj,015
08064,nj,005
08065,nj,005
08065,nj,007
08066,nj,015
08067,nj,033
08068,nj,005
08069,nj,033
08070,nj,033
08071,nj,015
08072,nj,033
08073,nj,005
08074,nj,015
08075,nj,005
08077,nj,005
08078,nj,007
08079,nj,033
08080,nj,007
08080,nj,015
08081,nj,007
08081,nj,015
08083,nj,007
08084,nj,007
08085,nj,033
08085,nj,015
08086,nj,015
08087,nj,005
08087,nj,029
08088,nj,005
08089,nj,007
08090,nj,015
08091,nj,005
08091,nj,007
08092,nj,029
08093,nj,015
08094,nj,001
08094,nj,015
08095,nj,007
08096,nj,015
08097,nj,015
08098,nj,015
08098,nj,033
08099,nj,007
08101,nj,007
08102,nj,007
08103,nj,007
08104,nj,007
08105,nj,007
08106,nj,007
08107,nj,007
08108,nj,007
08109,nj,007
08110,nj,005
08110,nj,007
08201,nj,001
08202,nj,009
08203,nj,001
08204,nj,009
08205,nj,001
08210,nj,009
08212,nj,009
08213,nj,001
08214,nj,009
08215,nj,005
08215,nj,001
08217,nj,001
08218,nj,009
08219,nj,009
08220,nj,001
08221,nj,001
08223,nj,009
08224,nj,005
08225,nj,001
08226,nj,009
08230,nj,009
08231,nj,001
08232,nj,001
08234,nj,001
08240,nj,001
08241,nj,001
08242,nj,009
08243,nj,009
08244,nj,001
08245,nj,009
08246,nj,009
08247,nj,009
08248,nj,009
08250,nj,009
08251,nj,009
08252,nj,009
08260,nj,009
08270,nj,001
08270,nj,011
08270,nj,009
08302,nj,011
08302,nj,033
08310,nj,001
08311,nj,011
08312,nj,015
08313,nj,011
08314,nj,009
08314,nj,011
08315,nj,011
08316,nj,011
08317,nj,001
08318,nj,011
08318,nj,033
08319,nj,001
08320,nj,011
08321,nj,011
08322,nj,015
08323,nj,011
08324,nj,011
08326,nj,001
08327,nj,011
08328,nj,015
08329,nj,011
08330,nj,001
08332,nj,011
08340,nj,001
08340,nj,011
08341,nj,001
08342,nj,001
08343,nj,033
08343,nj,015
08344,nj,001
08344,nj,011
08344,nj,015
08344,nj,033
08345,nj,011
08346,nj,001
08347,nj,033
08348,nj,011
08349,nj,011
08350,nj,001
08352,nj,011
08353,nj,011
08360,nj,015
08360,nj,011
08360,nj,001
08361,nj,001
08361,nj,011
08362,nj,011
08401,nj,001
08402,nj,001
08403,nj,001
08404,nj,001
08405,nj,001
08406,nj,001
08501,nj,021
08501,nj,005
08501,nj,025
08502,nj,035
08504,nj,035
08505,nj,005
08510,nj,025
08511,nj,005
08512,nj,023
08512,nj,021
08514,nj,025
08514,nj,029
08515,nj,005
