fips_code,geo_state,geo_county,pop,urbanicity_code
36001,ny,albany_county,305455,"Medium metro"
36003,ny,allegany_county,48357,"Non-core"
36005,ny,bronx_county,1408473,"Large central metro"
36007,ny,broome_county,198060,"Small metro"
36009,ny,cattaraugus_county,79458,"Micropolitan"
36011,ny,cayuga_county,79552,"Micropolitan"
36013,ny,chautauqua_county,133539,"Micropolitan"
36015,ny,chemung_county,88911,"Small metro"
36017,ny,chenango_county,49933,"Non-core"
36019,ny,clinton_county,81654,"Micropolitan"
36021,ny,columbia_county,62499,"Micropolitan"
36023,ny,cortland_county,49474,"Micropolitan"
36025,ny,delaware_county,47276,"Non-core"
36027,ny,dutchess_county,297322,"Large fringe metro"
36029,ny,erie_county,919086,"Large central metro"
36031,ny,essex_county,38961,"Non-core"
36033,ny,franklin_county,51795,"Micropolitan"
36035,ny,fulton_county,54925,"Micropolitan"
36037,ny,genesee_county,59977,"Micropolitan"
36039,ny,greene_county,48673,"Non-core"
36041,ny,hamilton_county,4778,"Non-core"
36043,ny,herkimer_county,64508,"Medium metro"
36045,ny,jefferson_county,120262,"Small metro"
36047,ny,kings_county,2565635,"Large central metro"
36049,ny,lewis_county,27224,"Non-core"
36051,ny,livingston_county,64810,"Large fringe metro"
36053,ny,madison_county,72382,"Medium metro"
36055,ny,monroe_county,747813,"Large central metro"
36057,ny,montgomery_county,49941,"Micropolitan"
36059,ny,nassau_county,1349233,"Large fringe metro"
36061,ny,new_york_county,1619090,"Large central metro"
36063,ny,niagara_county,215124,"Large fringe metro"
36065,ny,oneida_county,233556,"Medium metro"
36067,ny,onondaga_county,466852,"Medium metro"
36069,ny,ontario_county,108519,"Large fringe metro"
36071,ny,orange_county,374512,"Large fringe metro"
36073,ny,orleans_county,42836,"Large fringe metro"
36075,ny,oswego_county,121700,"Medium metro"
36077,ny,otsego_county,61709,"Micropolitan"
36079,ny,putnam_county,99607,"Large fringe metro"
36081,ny,queens_county,2272771,"Large central metro"
36083,ny,rensselaer_county,159835,"Medium metro"
36085,ny,richmond_county,470728,"Large central metro"
36087,ny,rockland_county,317757,"Large fringe metro"
36089,ny,st_lawrence_county,112232,"Micropolitan"
36091,ny,saratoga_county,222133,"Medium metro"
36093,ny,schenectady_county,155124,"Medium metro"
36095,ny,schoharie_county,32099,"Medium metro"
36097,ny,schuyler_county,18514,"Non-core"
36099,ny,seneca_county,35305,"Micropolitan"
36101,ny,steuben_county,99063,"Micropolitan"
36103,ny,suffolk_county,1499273,"Large fringe metro"
36105,ny,sullivan_county,76793,"Non-core"
36107,ny,tioga_county,50478,"Small metro"
36109,ny,tompkins_county,102554,"Small metro"
36111,ny,ulster_county,181791,"Small metro"
36113,ny,warren_county,65538,"Small metro"
36115,ny,washington_county,62934,"Small metro"
36117,ny,wayne_county,92962,"Large fringe metro"
36119,ny,westchester_county,961670,"Large fringe metro"
36121,ny,wyoming_county,41892,"Non-core"
36123,ny,yates_county,25344,"Large fringe metro"
37001,nc,alamance_county,153920,"Small metro"
37003,nc,alexander_county,36853,"Medium metro"
37005,nc,alleghany_county,10927,"Non-core"
37007,nc,anson_county,26351,"Non-core"
37009,nc,ashe_county,27097,"Non-core"
37011,nc,avery_county,17635,"Non-core"
37013,nc,beaufort_county,47507,"Micropolitan"
37015,nc,bertie_county,20653,"Non-core"
37017,nc,bladen_county,34915,"Non-core"
37019,nc,brunswick_county,112257,"Medium metro"
37021,nc,buncombe_county,244490,"Medium metro"
37023,nc,burke_county,90505,"Medium metro"
37025,nc,cabarrus_county,184498,"Large fringe metro"
37027,nc,caldwell_county,81930,"Medium metro"
37029,nc,camden_county,10090,"Micropolitan"
37031,nc,carteret_county,67632,"Micropolitan"
37033,nc,caswell_county,23217,"Non-core"
37035,nc,catawba_county,154339,"Medium metro"
37037,nc,chatham_county,65976,"Medium metro"
37039,nc,cherokee_county,26992,"Non-core"
37041,nc,chowan_county,14772,"Non-core"
37043,nc,clay_county,10618,"Non-core"
37045,nc,cleveland_county,97474,"Micropolitan"
37047,nc,columbus_county,57638,"Non-core"
37049,nc,craven_county,104770,"Small metro"
37051,nc,cumberland_county,324049,"Medium metro"
37053,nc,currituck_county,24077,"Large fringe metro"
37055,nc,dare_county,34573,"Micropolitan"
37057,nc,davidson_county,163260,"Medium metro"
37059,nc,davie_county,41433,"Medium metro"
37061,nc,duplin_county,60033,"Non-core"
37063,nc,durham_county,279641,"Medium metro"
37065,nc,edgecombe_county,55954,"Small metro"
37067,nc,forsyth_county,358137,"Medium metro"
37069,nc,franklin_county,61475,"Large fringe metro"
37071,nc,gaston_county,208049,"Large fringe metro"
37073,nc,gates_county,11869,"Large fringe metro"
37075,nc,graham_county,8700,"Non-core"
37077,nc,granville_county,60436,"Micropolitan"
37079,nc,greene_county,21429,"Non-core"
37081,nc,guilford_county,500879,"Medium metro"
37083,nc,halifax_county,54006,"Micropolitan"
37085,nc,harnett_county,122135,"Micropolitan"
37087,nc,haywood_county,58908,"Medium metro"
37089,nc,henderson_county,108266,"Medium metro"
37091,nc,hertford_county,24438,"Non-core"
37093,nc,hoke_county,50536,"Medium metro"
37095,nc,hyde_county,5859,"Non-core"
37097,nc,iredell_county,162708,"Large fringe metro"
37099,nc,jackson_county,40448,"Micropolitan"
37101,nc,johnston_county,174938,"Large fringe metro"
37103,nc,jones_county,10275,"Small metro"
37105,nc,lee_county,59715,"Micropolitan"
37107,nc,lenoir_county,59227,"Micropolitan"
37109,nc,lincoln_county,79313,"Large fringe metro"
37111,nc,mcdowell_county,44998,"Micropolitan"
37113,nc,macon_county,33869,"Non-core"
37115,nc,madison_county,20742,"Medium metro"
37117,nc,martin_county,23961,"Non-core"
37119,nc,mecklenburg_county,969031,"Large central metro"
37121,nc,mitchell_county,15368,"Non-core"
37123,nc,montgomery_county,27668,"Non-core"
37125,nc,moore_county,90302,"Micropolitan"
37127,nc,nash_county,95708,"Small metro"
37129,nc,new_hanover_county,209234,"Medium metro"
37131,nc,northampton_county,21428,"Micropolitan"
37133,nc,onslow_county,183263,"Small metro"
37135,nc,orange_county,137941,"Medium metro"
37137,nc,pamlico_county,13074,"Small metro"
37139,nc,pasquotank_county,40591,"Micropolitan"
37141,nc,pender_county,54195,"Medium metro"
37143,nc,perquimans_county,13563,"Micropolitan"
37145,nc,person_county,39268,"Medium metro"
37147,nc,pitt_county,172554,"Small metro"
37149,nc,polk_county,20271,"Non-core"
37151,nc,randolph_county,142466,"Medium metro"
37153,nc,richmond_county,46627,"Micropolitan"
37155,nc,robeson_county,135496,"Micropolitan"
37157,nc,rockingham_county,92720,"Medium metro"
37159,nc,rowan_county,138180,"Large fringe metro"
37161,nc,rutherford_county,67323,"Micropolitan"
37163,nc,sampson_county,63949,"Non-core"
37165,nc,scotland_county,36094,"Micropolitan"
37167,nc,stanly_county,60576,"Micropolitan"
37169,nc,stokes_county,46783,"Medium metro"
37171,nc,surry_county,73561,"Micropolitan"
37173,nc,swain_county,14141,"Non-core"
37175,nc,transylvania_county,32849,"Micropolitan"
37177,nc,tyrrell_county,4338,"Micropolitan"
37179,nc,union_county,208520,"Large fringe metro"
37181,nc,vance_county,45132,"Micropolitan"
37183,nc,wake_county,952151,"Large central metro"
37185,nc,warren_county,20576,"Non-core"
37187,nc,washington_county,12736,"Non-core"
37189,nc,watauga_county,51871,"Micropolitan"
37191,nc,wayne_county,124246,"Small metro"
37193,nc,wilkes_county,69306,"Micropolitan"
37195,nc,wilson_county,81867,"Micropolitan"
37197,nc,yadkin_county,38084,"Medium metro"
37199,nc,yancey_county,17630,"Non-core"
38001,nd,adams_county,2311,"Non-core"
38003,nd,barnes_county,11015,"Non-core"
38005,nd,benson_county,6760,"Non-core"
38007,nd,billings_county,905,"Non-core"
38009,nd,bottineau_county,6579,"Non-core"
38011,nd,bowman_county,3202,"Non-core"
38013,nd,burke_county,2171,"Non-core"
38015,nd,burleigh_county,85774,"Small metro"
38017,nd,cass_county,156157,"Small metro"
38019,nd,cavalier_county,3948,"Non-core"
38021,nd,dickey_county,5268,"Non-core"
38023,nd,divide_county,2228,"Non-core"
38025,nd,dunn_county,3967,"Non-core"
38027,nd,eddy_county,2368,"Non-core"
38029,nd,emmons_county,3491,"Non-core"
38031,nd,foster_county,3392,"Non-core"
38033,nd,golden_valley_county,1804,"Non-core"
38035,nd,grand_forks_county,67472,"Small metro"
38037,nd,grant_county,2333,"Non-core"
38039,nd,griggs_county,2362,"Non-core"
38041,nd,hettinger_county,2553,"Non-core"
38043,nd,kidder_county,2426,"Non-core"
38045,nd,lamoure_county,4114,"Non-core"
38047,nd,logan_county,1924,"Non-core"
38049,nd,mchenry_county,5789,"Micropolitan"
38051,nd,mcintosh_county,2751,"Non-core"
38053,nd,mckenzie_county,7987,"Non-core"
38055,nd,mclean_county,9309,"Non-core"
38057,nd,mercer_county,8486,"Non-core"
38059,nd,morton_county,28101,"Small metro"
38061,nd,mountrail_county,8734,"Non-core"
38063,nd,nelson_county,3080,"Non-core"
38065,nd,oliver_county,1838,"Small metro"
38067,nd,pembina_county,7271,"Non-core"
38069,nd,pierce_county,4457,"Non-core"
38071,nd,ramsey_county,11536,"Non-core"
38073,nd,ransom_county,5444,"Non-core"
38075,nd,renville_county,2559,"Micropolitan"
38077,nd,richland_county,16217,"Micropolitan"
38079,nd,rolette_county,14382,"Non-core"
38081,nd,sargent_county,3896,"Non-core"
38083,nd,sheridan_county,1266,"Non-core"
38085,nd,sioux_county,4347,"Small metro"
38087,nd,slope_county,758,"Non-core"
38089,nd,stark_county,26771,"Micropolitan"
38091,nd,steele_county,1989,"Non-core"
38093,nd,stutsman_county,20934,"Micropolitan"
38095,nd,towner_county,2318,"Non-core"
38097,nd,traill_county,8072,"Non-core"
38099,nd,walsh_county,11046,"Non-core"
38101,nd,ward_county,64798,"Micropolitan"
38103,nd,wells_county,4271,"Non-core"
38105,nd,williams_county,26697,"Micropolitan"
39001,oh,adams_county,28350,"Non-core"
39003,oh,allen_county,105141,"Small metro"
39005,oh,ashland_county,52962,"Micropolitan"
39007,oh,ashtabula_county,100389,"Micropolitan"
39009,oh,athens_county,64304,"Micropolitan"
39011,oh,auglaize_county,45831,"Micropolitan"
39013,oh,belmont_county,69671,"Small metro"
39015,oh,brown_county,44381,"Large fringe metro"
39017,oh,butler_county,370589,"Large fringe metro"
39019,oh,carroll_county,28587,"Medium metro"
39021,oh,champaign_county,39565,"Micropolitan"
39023,oh,clark_county,137206,"Small metro"
39025,oh,clermont_county,199085,"Large fringe metro"
39027,oh,clinton_county,41886,"Micropolitan"
39029,oh,columbiana_county,106507,"Micropolitan"
39031,oh,coshocton_county,36779,"Micropolitan"
39033,oh,crawford_county,42849,"Micropolitan"
39035,oh,cuyahoga_county,1265111,"Large central metro"
39037,oh,darke_county,52507,"Micropolitan"
39039,oh,defiance_county,38677,"Micropolitan"
39041,oh,delaware_county,181061,"Large fringe metro"
39043,oh,erie_county,76398,"Micropolitan"
39045,oh,fairfield_county,147474,"Large fringe metro"
39047,oh,fayette_county,28880,"Micropolitan"
39049,oh,franklin_county,1195537,"Large central metro"
39051,oh,fulton_county,42513,"Medium metro"
39053,oh,gallia_county,30708,"Micropolitan"
39055,oh,geauga_county,93680,"Large fringe metro"
39057,oh,greene_county,163587,"Medium metro"
39059,oh,guernsey_county,39817,"Micropolitan"
39061,oh,hamilton_county,802038,"Large central metro"
39063,oh,hancock_county,75671,"Micropolitan"
39065,oh,hardin_county,31627,"Non-core"
39067,oh,harrison_county,15714,"Non-core"
39069,oh,henry_county,28045,"Non-core"
39071,oh,highland_county,42998,"Non-core"
39073,oh,hocking_county,29273,"Large fringe metro"
39075,oh,holmes_county,43025,"Non-core"
39077,oh,huron_county,59280,"Micropolitan"
39079,oh,jackson_county,32954,"Micropolitan"
39081,oh,jefferson_county,68389,"Small metro"
39083,oh,knox_county,60705,"Micropolitan"
39085,oh,lake_county,229582,"Large fringe metro"
39087,oh,lawrence_county,62109,"Medium metro"
39089,oh,licking_county,167537,"Large fringe metro"
39091,oh,logan_county,45474,"Micropolitan"
39093,oh,lorain_county,301478,"Large fringe metro"
39095,oh,lucas_county,437998,"Medium metro"
39097,oh,madison_county,43053,"Large fringe metro"
39099,oh,mahoning_county,235145,"Medium metro"
39101,oh,marion_county,66238,"Micropolitan"
39103,oh,medina_county,173684,"Large fringe metro"
39105,oh,meigs_county,23593,"Non-core"
39107,oh,mercer_county,40875,"Micropolitan"
39109,oh,miami_county,103060,"Medium metro"
39111,oh,monroe_county,14549,"Non-core"
39113,oh,montgomery_county,534325,"Medium metro"
39115,oh,morgan_county,14911,"Non-core"
39117,oh,morrow_county,34938,"Large fringe metro"
39119,oh,muskingum_county,85950,"Micropolitan"
39121,oh,noble_county,14579,"Non-core"
39123,oh,ottawa_county,41339,"Micropolitan"
39125,oh,paulding_county,19295,"Non-core"
39127,oh,perry_county,36015,"Large fringe metro"
39129,oh,pickaway_county,56399,"Large fringe metro"
39131,oh,pike_county,28480,"Non-core"
39133,oh,portage_county,161451,"Medium metro"
39135,oh,preble_county,41886,"Non-core"
39137,oh,putnam_county,34198,"Non-core"
39139,oh,richland_county,122673,"Small metro"
39141,oh,ross_county,77429,"Micropolitan"
39143,oh,sandusky_county,60510,"Micropolitan"
39145,oh,scioto_county,78477,"Micropolitan"
39147,oh,seneca_county,56018,"Micropolitan"
39149,oh,shelby_county,49167,"Micropolitan"
39151,oh,stark_county,374868,"Medium metro"
39153,oh,summit_county,540811,"Medium metro"
39155,oh,trumbull_county,207406,"Medium metro"
39157,oh,tuscarawas_county,92392,"Micropolitan"
39159,oh,union_county,52715,"Large fringe metro"
39161,oh,van_wert_county,28744,"Micropolitan"
39163,oh,vinton_county,13239,"Non-core"
39165,oh,warren_county,217241,"Large fringe metro"
39167,oh,washington_county,61475,"Micropolitan"
39169,oh,wayne_county,114848,"Micropolitan"
39171,oh,williams_county,37513,"Non-core"
39173,oh,wood_county,128200,"Medium metro"
39175,oh,wyandot_county,22607,"Non-core"
40001,ok,adair_county,22286,"Non-core"
40003,ok,alfalfa_county,5666,"Non-core"
40005,ok,atoka_county,14007,"Non-core"
40007,ok,beaver_county,5591,"Non-core"
40009,ok,beckham_county,23081,"Micropolitan"
40011,ok,blaine_county,9785,"Non-core"
40013,ok,bryan_county,43399,"Micropolitan"
40015,ok,caddo_county,29678,"Non-core"
40017,ok,canadian_county,122560,"Large fringe metro"
40019,ok,carter_county,48085,"Micropolitan"
40021,ok,cherokee_county,48150,"Micropolitan"
40023,ok,choctaw_county,15182,"Non-core"
40025,ok,cimarron_county,2385,"Non-core"
40027,ok,cleveland_county,265638,"Large fringe metro"
40029,ok,coal_county,5963,"Non-core"
40031,ok,comanche_county,126390,"Small metro"
40033,ok,cotton_county,6155,"Small metro"
40035,ok,craig_county,14748,"Non-core"
40037,ok,creek_county,70651,"Medium metro"
40039,ok,custer_county,28536,"Micropolitan"
40041,ok,delaware_county,41441,"Non-core"
40043,ok,dewey_county,4783,"Non-core"
40045,ok,ellis_county,4104,"Non-core"
40047,ok,garfield_county,61189,"Micropolitan"
40049,ok,garvin_county,27297,"Non-core"
40051,ok,grady_county,53118,"Large fringe metro"
40053,ok,grant_county,4516,"Non-core"
40055,ok,greer_county,6082,"Non-core"
40057,ok,harmon_county,2906,"Non-core"
40059,ok,harper_county,3676,"Non-core"
40061,ok,haskell_county,12938,"Non-core"
40063,ok,hughes_county,13836,"Non-core"
40065,ok,jackson_county,26237,"Micropolitan"
40067,ok,jefferson_county,6377,"Non-core"
40069,ok,johnston_county,11003,"Non-core"
40071,ok,kay_county,45831,"Micropolitan"
40073,ok,kingfisher_county,15005,"Non-core"
40075,ok,kiowa_county,9310,"Non-core"
40077,ok,latimer_county,11019,"Non-core"
40079,ok,le_flore_county,49873,"Medium metro"
40081,ok,lincoln_county,34189,"Large fringe metro"
40083,ok,logan_county,43666,"Large fringe metro"
40085,ok,love_county,9558,"Non-core"
40087,ok,mcclain_county,35613,"Large fringe metro"
40089,ok,mccurtain_county,33203,"Non-core"
40091,ok,mcintosh_county,20584,"Non-core"
40093,ok,major_county,7683,"Non-core"
40095,ok,marshall_county,15957,"Non-core"
40097,ok,mayes_county,41168,"Non-core"
40099,ok,murray_county,13663,"Non-core"
40101,ok,muskogee_county,70596,"Micropolitan"
40103,ok,noble_county,11522,"Non-core"
40105,ok,nowata_county,10611,"Non-core"
40107,ok,okfuskee_county,12358,"Non-core"
40109,ok,oklahoma_county,741781,"Large central metro"
40111,ok,okmulgee_county,39625,"Medium metro"
40113,ok,osage_county,47917,"Medium metro"
40115,ok,ottawa_county,32236,"Micropolitan"
40117,ok,pawnee_county,16474,"Medium metro"
40119,ok,payne_county,78399,"Micropolitan"
40121,ok,pittsburg_county,45048,"Micropolitan"
40123,ok,pontotoc_county,37958,"Micropolitan"
40125,ok,pottawatomie_county,70760,"Micropolitan"
40127,ok,pushmataha_county,11205,"Non-core"
40129,ok,roger_mills_county,3774,"Non-core"
40131,ok,rogers_county,88367,"Medium metro"
40133,ok,seminole_county,25450,"Non-core"
40135,ok,sequoyah_county,41398,"Medium metro"
40137,ok,stephens_county,44779,"Micropolitan"
40139,ok,texas_county,21498,"Micropolitan"
40141,ok,tillman_county,7822,"Non-core"
40143,ok,tulsa_county,613816,"Medium metro"
40145,ok,wagoner_county,75030,"Medium metro"
40147,ok,washington_county,51633,"Micropolitan"
40149,ok,washita_county,11622,"Non-core"
40151,ok,woods_county,8832,"Non-core"
40153,ok,woodward_county,20548,"Micropolitan"
41001,or,baker_county,15909,"Non-core"
41003,or,benton_county,86430,"Small metro"
41005,or,clackamas_county,383857,"Large fringe metro"
41007,or,clatsop_county,37301,"Micropolitan"
41009,or,columbia_county,49286,"Large fringe metro"
41011,or,coos_county,62534,"Micropolitan"
41013,or,crook_county,20729,"Micropolitan"
41015,or,curry_county,22248,"Micropolitan"
41017,or,deschutes_county,162277,"Small metro"
41019,or,douglas_county,107164,"Micropolitan"
41021,or,gilliam_county,1953,"Non-core"
41023,or,grant_county,7317,"Non-core"
41025,or,harney_county,7212,"Non-core"
41027,or,hood_river_county,22584,"Micropolitan"
41029,or,jackson_county,206412,"Small metro"
41031,or,jefferson_county,21749,"Non-core"
41033,or,josephine_county,82930,"Small metro"
41035,or,klamath_county,65912,"Micropolitan"
41037,or,lake_county,7771,"Non-core"
41039,or,lane_county,354542,"Medium metro"
41041,or,lincoln_county,46151,"Micropolitan"
41043,or,linn_county,118360,"Small metro"
41045,or,malheur_county,30630,"Micropolitan"
41047,or,marion_county,319985,"Medium metro"
41049,or,morrow_county,11244,"Micropolitan"
41051,or,multnomah_county,759256,"Large central metro"
41053,or,polk_county,76353,"Medium metro"
41055,or,sherman_county,1732,"Non-core"
41057,or,tillamook_county,25287,"Non-core"
41059,or,umatilla_county,76820,"Micropolitan"
41061,or,union_county,25759,"Micropolitan"
41063,or,wallowa_county,6821,"Non-core"
41065,or,wasco_county,25487,"Micropolitan"
41067,or,washington_county,547672,"Large fringe metro"
41069,or,wheeler_county,1424,"Non-core"
41071,or,yamhill_county,100255,"Large fringe metro"
42001,pa,adams_county,101482,"Small metro"
42003,pa,allegheny_county,1229338,"Large central metro"
42005,pa,armstrong_county,68409,"Large fringe metro"
42007,pa,beaver_county,170245,"Large fringe metro"
42009,pa,bedford_county,49324,"Non-core"
42011,pa,berks_county,413491,"Medium metro"
42013,pa,blair_county,127121,"Small metro"
42015,pa,bradford_county,62792,"Micropolitan"
42017,pa,bucks_county,627053,"Large fringe metro"
42019,pa,butler_county,184970,"Large fringe metro"
42021,pa,cambria_county,141584,"Small metro"
42023,pa,cameron_county,4939,"Non-core"
42025,pa,carbon_county,65006,"Medium metro"
42027,pa,centre_county,155171,"Small metro"
42029,pa,chester_county,506575,"Large fringe metro"
42031,pa,clarion_county,39646,"Non-core"
42033,pa,clearfield_county,81184,"Micropolitan"
42035,pa,clinton_county,39517,"Micropolitan"
42037,pa,columbia_county,66887,"Small metro"
42039,pa,crawford_county,87598,"Micropolitan"
42041,pa,cumberland_county,238614,"Medium metro"
42043,pa,dauphin_county,269665,"Medium metro"
42045,pa,delaware_county,561098,"Large fringe metro"
42047,pa,elk_county,31550,"Non-core"
42049,pa,erie_county,280646,"Medium metro"
42051,pa,fayette_county,135660,"Large fringe metro"
42053,pa,forest_county,7667,"Non-core"
42055,pa,franklin_county,151275,"Small metro"
42057,pa,fulton_county,14772,"Non-core"
42059,pa,greene_county,38085,"Non-core"
42061,pa,huntingdon_county,45943,"Micropolitan"
42063,pa,indiana_county,88218,"Micropolitan"
42065,pa,jefferson_county,44764,"Non-core"
42067,pa,juniata_county,24904,"Non-core"
42069,pa,lackawanna_county,214477,"Medium metro"
42071,pa,lancaster_county,526823,"Medium metro"
42073,pa,lawrence_county,89871,"Micropolitan"
42075,pa,lebanon_county,135251,"Small metro"
42077,pa,lehigh_county,355245,"Medium metro"
42079,pa,luzerne_county,321027,"Medium metro"
42081,pa,lycoming_county,117168,"Small metro"
42083,pa,mckean_county,43127,"Micropolitan"
42085,pa,mercer_county,115655,"Medium metro"
42087,pa,mifflin_county,46773,"Micropolitan"
42089,pa,monroe_county,168798,"Small metro"
42091,pa,montgomery_county,808460,"Large fringe metro"
42093,pa,montour_county,18356,"Small metro"
42095,pa,northampton_county,299267,"Medium metro"
42097,pa,northumberland_county,94428,"Micropolitan"
42099,pa,perry_county,45701,"Medium metro"
42101,pa,philadelphia_county,1547607,"Large central metro"
42103,pa,pike_county,56899,"Large fringe metro"
42105,pa,potter_county,17577,"Non-core"
42107,pa,schuylkill_county,147063,"Micropolitan"
42109,pa,snyder_county,39672,"Micropolitan"
42111,pa,somerset_county,76957,"Micropolitan"
42113,pa,sullivan_county,6461,"Non-core"
42115,pa,susquehanna_county,42696,"Non-core"
42117,pa,tioga_county,42577,"Non-core"
42119,pa,union_county,44952,"Micropolitan"
42121,pa,venango_county,54272,"Micropolitan"
42123,pa,warren_county,41146,"Micropolitan"
42125,pa,washington_county,208716,"Large fringe metro"
42127,pa,wayne_county,51955,"Non-core"
42129,pa,westmoreland_county,363395,"Large fringe metro"
42131,pa,wyoming_county,28125,"Medium metro"
42133,pa,york_county,437846,"Medium metro"
44001,ri,bristol_county,49144,"Large fringe metro"
44003,ri,kent_county,164843,"Large fringe metro"
44005,ri,newport_county,82036,"Large fringe metro"
44007,ri,providence_county,628323,"Large central metro"
44009,ri,washington_county,125946,"Large fringe metro"
45001,sc,abbeville_county,25101,"Micropolitan"
45003,sc,aiken_county,162812,"Medium metro"
45005,sc,allendale_county,9988,"Non-core"
45007,sc,anderson_county,189355,"Medium metro"
45009,sc,bamberg_county,15763,"Non-core"
45011,sc,barnwell_county,22212,"Non-core"
45013,sc,beaufort_county,168049,"Small metro"
45015,sc,berkeley_county,189781,"Medium metro"
45017,sc,calhoun_county,14910,"Medium metro"
45019,sc,charleston_county,365162,"Medium metro"
45021,sc,cherokee_county,55662,"Micropolitan"
45023,sc,chester_county,32546,"Large fringe metro"
45025,sc,chesterfield_county,46103,"Non-core"
45027,sc,clarendon_county,34357,"Non-core"
45029,sc,colleton_county,38153,"Non-core"
45031,sc,darlington_county,68139,"Small metro"
45033,sc,dillon_county,31446,"Non-core"
45035,sc,dorchester_county,142496,"Medium metro"
45037,sc,edgefield_county,26347,"Medium metro"
45039,sc,fairfield_county,23363,"Medium metro"
45041,sc,florence_county,137948,"Small metro"
45043,sc,georgetown_county,60189,"Micropolitan"
45045,sc,greenville_county,467605,"Medium metro"
45047,sc,greenwood_county,69756,"Micropolitan"
45049,sc,hampton_county,20726,"Non-core"
45051,sc,horry_county,282285,"Medium metro"
45053,sc,jasper_county,25833,"Small metro"
45055,sc,kershaw_county,62343,"Medium metro"
45057,sc,lancaster_county,79089,"Large fringe metro"
45059,sc,laurens_county,66223,"Medium metro"
45061,sc,lee_county,18654,"Non-core"
45063,sc,lexington_county,270406,"Medium metro"
45065,sc,mccormick_county,9943,"Non-core"
45067,sc,marion_county,32457,"Non-core"
45069,sc,marlboro_county,28145,"Micropolitan"
45071,sc,newberry_county,37576,"Micropolitan"
45073,sc,oconee_county,74627,"Micropolitan"
45075,sc,orangeburg_county,91476,"Micropolitan"
45077,sc,pickens_county,119670,"Medium metro"
45079,sc,richland_county,393830,"Medium metro"
45081,sc,saluda_county,19893,"Medium metro"
45083,sc,spartanburg_county,288745,"Medium metro"
45085,sc,sumter_county,108052,"Small metro"
45087,sc,union_county,28252,"Medium metro"
45089,sc,williamsburg_county,33620,"Non-core"
45091,sc,york_county,234635,"Large fringe metro"
46003,sd,aurora_county,2742,"Non-core"
46005,sd,beadle_county,17753,"Micropolitan"
46007,sd,bennett_county,3436,"Non-core"
46009,sd,bon_homme_county,7029,"Non-core"
46011,sd,brookings_county,32629,"Micropolitan"
46013,sd,brown_county,37331,"Micropolitan"
46015,sd,brule_county,5293,"Non-core"
46017,sd,buffalo_county,2020,"Non-core"
46019,sd,butte_county,10228,"Non-core"
46021,sd,campbell_county,1396,"Non-core"
46023,sd,charles_mix_county,9216,"Non-core"
46025,sd,clark_county,3585,"Non-core"
46027,sd,clay_county,14131,"Micropolitan"
46029,sd,codington_county,27606,"Micropolitan"
46031,sd,corson_county,4077,"Non-core"
46033,sd,custer_county,8339,"Small metro"
46035,sd,davison_county,19769,"Micropolitan"
46037,sd,day_county,5613,"Non-core"
46039,sd,deuel_county,4380,"Non-core"
46041,sd,dewey_county,5538,"Non-core"
46043,sd,douglas_county,2970,"Non-core"
46045,sd,edmunds_county,4026,"Micropolitan"
46047,sd,fall_river_county,6971,"Non-core"
46049,sd,faulk_county,2377,"Non-core"
46051,sd,grant_county,7259,"Non-core"
46053,sd,gregory_county,4265,"Non-core"
46055,sd,haakon_county,1939,"Non-core"
46057,sd,hamlin_county,5918,"Non-core"
46059,sd,hand_county,3388,"Non-core"
46061,sd,hanson_county,3377,"Micropolitan"
46063,sd,harding_county,1316,"Non-core"
46065,sd,hughes_county,17450,"Micropolitan"
46067,sd,hutchinson_county,7187,"Non-core"
46069,sd,hyde_county,1437,"Non-core"
46071,sd,jackson_county,3191,"Non-core"
46073,sd,jerauld_county,2047,"Non-core"
46075,sd,jones_county,1013,"Non-core"
46077,sd,kingsbury_county,5220,"Non-core"
46079,sd,lake_county,11771,"Non-core"
46081,sd,lawrence_county,24397,"Micropolitan"
46083,sd,lincoln_county,48296,"Small metro"
46085,sd,lyman_county,3789,"Non-core"
46087,sd,mccook_county,5610,"Small metro"
46089,sd,mcpherson_county,2439,"Non-core"
46091,sd,marshall_county,4671,"Non-core"
46093,sd,meade_county,26052,"Small metro"
46095,sd,mellette_county,2101,"Non-core"
46097,sd,miner_county,2326,"Non-core"
46099,sd,minnehaha_county,175037,"Small metro"
46101,sd,moody_county,6446,"Non-core"
46102,sd,oglala_lakota_county,14059,"Non-core"
46103,sd,pennington_county,104347,"Small metro"
46105,sd,perkins_county,3037,"Non-core"
46107,sd,potter_county,2359,"Non-core"
46109,sd,roberts_county,10303,"Non-core"
46111,sd,sanborn_county,2324,"Non-core"
46113,sd,shannon_county,14059,"Non-core"
46115,sd,spink_county,6611,"Non-core"
46117,sd,stanley_county,2969,"Micropolitan"
46119,sd,sully_county,1427,"Micropolitan"
46121,sd,todd_county,9942,"Non-core"
46123,sd,tripp_county,5485,"Non-core"
46125,sd,turner_county,8308,"Small metro"
46127,sd,union_county,14855,"Small metro"
46129,sd,walworth_county,5459,"Non-core"
46135,sd,yankton_county,22603,"Micropolitan"
46137,sd,ziebach_county,2869,"Non-core"
47001,tn,anderson_county,75416,"Medium metro"
47003,tn,bedford_county,45573,"Micropolitan"
47005,tn,benton_county,16361,"Non-core"
47007,tn,bledsoe_county,12792,"Non-core"
47009,tn,blount_county,124177,"Medium metro"
